Churn,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,PercChangeMinutes,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,CallWaitingCalls,UniqueSubs,ActiveSubs,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,HandsetRefurbished,HandsetWebCapable,BuysViaMailOrder,RespondsToMailOffers,RetentionCalls,RetentionOffersAccepted,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating
0,118,30,0,-17,9,0,2.3,0,2.7,0,17.3,8.3,0,1,1,1,1,763,86,86,0,1,1,1,0,0,11,15,0,1
1,86,49,0.5,-78,6.3,1.7,0.7,0,3,0,32.7,6.7,0,1,1,1,1,696,40,0,0,1,0,0,0,0,0,15,0,3
0,2101,160,0.99,-2101,190.7,5.3,1,509.6,109.3,106.3,432,524.3,47.3,2,2,4,4,73,38,60,0,1,0,0,0,0,0,2,0,4
1,578,45,0,-31,15,0,0,87.8,7.3,1,66.3,47.7,0.3,1,1,1,1,290,0,0,0,1,0,0,0,0,0,15,0,2
0,71,50,0,3,44,0,0,23.8,1.3,0,15.7,6,0,1,1,1,1,859,34,0,0,1,0,0,0,0,0,15,0,1
0,4,17,0,-4,0,0,0,0,0,0,0,0,0,1,1,1,1,691,80,74,0,1,1,1,0,0,0,15,0,2
1,776,40,0,-286,0,0,0,0,0,0,0,0,0,1,1,1,1,429,0,0,0,1,0,0,0,0,0,15,0,4
1,451,70,0,-32,55,0,0.3,136.2,51,29.7,140,78.3,0.3,2,2,3,2,120,34,34,0,1,1,1,0,0,0,3,0,1
0,1410,70,0,506,72.7,4,0,178.3,47.7,2,163.3,102.7,1.3,1,1,1,1,690,38,0,0,0,1,1,0,0,0,15,0,2
0,290,32,0,16,22.7,0,0.7,46.3,16,3,72.3,52.3,1.3,2,2,1,1,1090,40,42,0,1,1,1,0,0,0,15,0,1
0,172,30,0,-21,8,1,0,15.6,4.7,1,21.3,23.7,0,2,1,6,5,37,40,0,0,1,1,1,1,1,0,8,1,5
0,258,45,0,78,9.7,0,0,1.2,1.7,0.3,22,8,0,2,1,1,1,212,0,0,0,1,0,0,0,0,0,15,0,2
0,534,60,1.73,49,63,3.3,0,103.3,25.7,0,123.7,49.7,0,1,1,3,2,676,0,0,0,1,0,0,0,0,0,8,0,5
1,1535,50,5.94,-271,74.3,31,0,510.8,81.7,34.7,170.7,271.7,7.3,1,1,2,2,64,0,0,0,1,0,0,1,1,0,14,1,2
0,473,10,0,-163,9,1.7,0,91.6,54.3,19,81.3,36.3,0.7,2,2,3,1,235,0,0,0,1,0,0,0,0,0,3,0,2
0,340,35,0,21,36,0,1,72.2,18.7,5.3,115,59,1.7,1,1,1,1,514,58,60,0,1,0,0,0,0,0,15,0,2
0,664,30,0,35,20.3,2.7,0,231.7,49.7,14.7,182.7,43.3,2,3,3,2,2,177,56,54,0,1,1,1,1,1,0,8,1,1
0,246,30,2.97,-246,61.3,0,0,61.8,54,24.3,99.7,49.7,1.7,2,2,1,1,530,0,0,0,1,0,0,0,0,0,15,0,3
0,860,50,0.25,276,20,0.3,0.3,84.7,28,0,183,80,2.7,1,1,1,1,489,34,68,0,1,1,1,0,0,0,15,0,2
0,76,45,0,-23,2,0,1,1.2,2,0.3,11.3,7.7,0,1,1,1,1,205,56,0,0,1,1,1,0,0,0,15,0,2
0,1430,45,0.25,-158,31,8.3,0,188.4,100,1,116.3,204.3,6.7,2,2,1,1,388,46,42,0,1,1,1,0,0,0,15,0,3
0,68,40,0,-9,2.7,0,0,9.3,2.3,3.7,41,9.3,0,1,1,4,2,149,26,24,0,1,1,1,0,0,0,3,0,1
0,277,60,0.74,-15,28,0,0,62,27.7,28,83.3,39,0,2,2,2,1,633,48,0,1,1,1,1,0,0,0,0,0,2
1,174,30,0.25,-20,0.3,0,0,0.2,0.3,0,20.3,27.3,0,1,1,1,1,548,0,0,0,0,0,0,0,0,0,15,0,7
0,1747,112,1.98,621,73,2,0.3,226.1,213.7,21.3,273,244.7,5.7,2,1,3,2,211,0,0,1,1,0,0,0,0,0,1,0,3
0,822,50,0.25,-258,0.7,0,0,123.7,17.3,0.3,199.7,9.7,4,2,1,3,2,114,54,0,0,1,0,0,0,0,0,8,0,4
0,530,21,0,-530,1,1,0,3,1,0.7,7.3,7.7,0,1,1,1,1,287,30,52,1,1,0,0,0,0,0,15,0,5
0,1004,52,0.5,-153,31.3,10,0.7,206.6,80,13.7,196,112.3,2.7,1,1,2,2,243,0,0,1,1,0,0,0,0,0,13,0,4
0,485,30,0,-35,39.7,0,0,243.9,25,14,188.3,24.7,0,1,1,3,2,38,40,34,0,1,1,1,0,0,1,3,0,5
1,951,75,6.68,-212,27.3,1,0.3,357.5,78,16.7,278.7,112,0,1,1,1,1,695,50,46,0,1,1,1,0,0,0,15,0,2
0,1558,45,0.25,-206,108.7,27,2.7,408.8,53.3,14.7,213,673,27,1,1,2,2,161,22,0,0,1,0,0,0,0,0,14,0,5
1,213,40,0,-2,7.7,0.3,0,28.3,17.7,5,22.7,30,0.7,2,2,1,1,188,60,58,0,1,1,1,0,0,0,15,0,2
0,284,40,0.5,4,12,0,0,98.8,12,8,32.3,47,0.7,1,1,1,1,328,28,20,0,1,0,0,0,0,0,15,0,2
1,36,28,0.74,-33,3.3,0.3,0,0,0,0,7.7,4,0,2,1,1,1,386,0,0,0,1,0,0,0,0,0,15,0,4
1,288,40,0,-78,26,0.3,0,43.1,18.3,3.7,51.7,26,0.3,1,1,2,1,133,0,0,0,1,0,0,0,0,0,13,0,2
0,296,30,0,16,7.3,2.3,0,50,5.7,0.3,92.7,14,0.3,2,2,1,1,565,50,52,0,1,1,1,0,0,0,15,0,2
1,1459,95,0.5,-1360,103,0,0.7,277.4,23.3,0.7,217.3,86.7,3.3,1,1,1,1,349,42,78,0,1,1,1,0,0,0,15,0,3
1,151,30,0.25,-136,20.3,0,0,41.8,0,0.3,30.7,28,0.3,1,1,3,3,459,72,70,1,1,1,1,0,0,0,8,0,2
0,100,30,0,30,1.7,0,0,0,0,0,33.7,0.7,0,1,1,1,1,633,44,40,0,1,1,1,0,0,0,15,0,2
1,1049,65,0.25,915,17.7,1.7,0,180.6,29.3,19,71,73.7,2,1,1,1,1,329,0,0,0,1,0,0,0,0,0,15,0,5
1,763,60,0.5,-154,18,0,0,259.4,62,9.3,122,87.7,3.7,1,1,2,2,227,24,0,0,1,0,0,0,0,0,3,0,2
1,50,20,0,-36,7.3,0,0,9,3.7,6,15.7,5,0,3,2,3,2,438,44,38,0,1,0,0,0,0,0,3,0,1
0,697,53,0.25,-264,47,0,0,351.5,38.3,10,166,61,1.3,4,4,3,3,38,48,48,0,1,1,1,0,0,0,2,0,1
0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,483,48,48,0,1,0,0,0,0,0,15,0,5
0,270,30,0.25,-8,12.3,3.7,0.3,14.5,22.3,9.7,28,32.3,0,2,2,2,2,348,0,0,0,1,0,0,0,0,0,2,0,5
0,486,80,0,-145,22,0,0,131.4,18.3,8,68.7,92,1.7,1,1,1,1,555,80,82,0,1,1,1,0,0,0,15,0,2
0,1,5,0,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,262,70,68,0,1,1,1,0,0,0,15,0,2
0,88,10,0.25,-19,7.7,0,0,21.2,4.7,4.3,35,25.3,0.7,2,2,1,1,438,0,0,0,1,0,0,0,0,0,15,0,2
0,249,55,0,-10,2.7,0,0,64,8.7,4.3,59,15.7,1,3,2,1,1,421,42,40,0,1,0,0,0,0,0,15,0,2
0,277,100,2.48,-19,13.3,0,0,87.4,16.3,15,56,21.3,1.3,2,2,2,2,293,36,0,0,1,0,0,0,0,0,2,0,2
0,674,85,1.24,-109,45.7,0.3,0,190.5,64.3,21.7,280.7,22.7,4.7,3,2,2,1,1146,46,42,0,0,1,1,0,0,5,8,0,3
0,92,30,0,-28,3.3,0,0,22.6,17.7,5.7,37,30.3,1.7,1,1,1,1,861,48,48,0,0,1,1,0,0,0,15,0,1
0,551,33,0,-32,0.3,0,0,173.8,58.3,19,115,56.7,0.7,1,1,2,1,811,0,0,1,0,0,0,0,0,0,0,0,3
0,2026,60,0,-428,86.7,4,0,979.6,83.7,52.7,265.3,475.3,14.3,2,2,4,4,15,46,42,0,1,1,1,0,0,0,5,0,3
0,123,40,0,-52,0,0,0,0,0,0,0,0,0,1,1,1,1,274,38,30,0,1,1,1,0,0,0,15,0,2
1,641,27,1.24,1154,58.7,0.3,0.7,147.8,70,16.3,144.3,212,0,2,2,2,2,47,34,34,0,1,1,1,0,0,0,14,0,5
0,4653,85,57.67,189,679.7,20.7,26,1502.3,287,108.7,854.3,1438,2.7,2,1,4,4,119,0,0,0,1,0,0,0,0,0,1,0,5
0,1034,45,1.24,704,29.3,0,0,132.1,17.3,1.7,73,47,1,1,1,1,1,209,58,30,0,1,1,1,0,0,0,15,0,7
1,331,43,0.25,-11,0,0,0,0,0,0,0,0,0,1,1,1,1,583,50,46,0,1,1,1,0,0,0,15,0,4
0,29,30,0,36,0.7,0,0,0.1,0.7,0,9.3,8,0,1,1,3,2,6,32,26,0,1,0,0,0,0,2,15,0,1
1,1182,70,0.25,-464,29.3,20.3,0,404.8,82,36,150.3,183.7,3.7,1,1,2,1,281,0,0,0,1,0,0,0,0,0,5,0,2
0,747,45,1.49,-17,27,2,0.7,197.4,40.3,13.3,76.7,165,2.3,1,1,2,2,149,52,24,0,1,0,0,0,0,0,13,0,4
0,869,70,2.97,321,64,0,0.7,192.4,124,59,189,185.3,0.7,2,2,2,2,311,0,0,0,1,0,0,0,0,0,8,0,5
0,54,70,0,42,0.7,1,0,1.8,1,0.3,7,3.3,0,2,2,1,1,374,44,42,0,1,1,1,0,0,0,15,0,2
1,488,35,1.24,-46,56.7,2,0,94.3,26,4.7,89,70.3,1.7,1,1,1,1,788,46,0,0,0,0,0,0,0,0,15,0,4
0,193,10,0.74,-20,10.7,0,0,52.4,11.3,7.7,60.3,16.7,1,2,2,1,1,444,50,0,1,0,0,0,0,0,0,15,0,2
1,1006,45,0.25,-112,30.3,7,0,0,6.7,0,24.3,63,0,2,2,1,1,383,0,0,0,1,0,0,0,0,0,15,0,2
1,378,50,0.25,62,10,0,0,128.1,13.7,0,85.3,6.7,1,1,1,1,1,722,46,46,0,1,0,0,0,0,0,15,0,1
0,360,32,0,-257,16,0,1.3,84.3,6.7,2.3,14,19.3,0.3,2,2,2,2,31,46,0,0,1,1,1,0,0,0,3,0,2
0,1109,85,1.49,284,92.3,0.3,0.3,100.8,39,3,200,151.3,2.3,1,1,3,3,178,0,0,0,1,0,0,0,0,0,0,0,4
0,101,45,0.25,33,6,0,0,7.8,4.3,0.7,34.7,4.7,0,1,1,2,1,225,0,0,0,1,0,0,0,0,0,15,0,2
1,438,50,0,248,97.7,0,0,155.3,4.3,1,79.7,58,0.3,1,1,1,1,418,34,24,1,0,0,0,0,0,0,15,0,2
0,485,50,1.73,135,20.3,1.7,0,144.8,25,6,170.3,29.7,1.3,1,1,4,4,318,42,36,1,1,1,1,0,0,1,8,0,4
1,1050,65,2.48,-641,22.7,0,0,242.8,39.3,6,200,22.3,2.7,2,1,2,2,142,40,36,0,1,1,1,0,0,0,8,0,1
0,929,85,1.98,31,30.7,0,0,273.6,19.7,2.3,96,72.3,0.3,2,2,2,2,93,52,46,0,1,1,1,0,0,0,8,0,1
1,120,30,0,-39,12,0,0,2.1,1,0,57,1.3,0,1,1,1,1,699,58,60,0,1,1,1,0,0,1,15,0,2
0,325,42,0.25,18,6,0,0,65.2,12.7,4.3,75.7,24,0,2,2,1,1,737,0,0,0,1,0,0,0,0,0,15,0,1
0,152,30,0.5,37,0,0.3,0.3,8,42.7,6.7,71,21.7,0,2,2,1,1,308,30,34,0,1,1,1,0,0,0,15,0,1
1,0,10,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,809,32,0,0,1,1,1,1,1,1,15,1,1
0,1134,45,1.24,-51,97.7,1.3,0.3,277.4,71.7,11,246,366.3,16.7,2,2,2,2,79,44,0,0,1,1,1,1,1,0,5,1,1
0,74,17,0,-51,5.7,0.3,0,16.9,0,0,19,2.7,0,1,1,1,1,1112,58,0,0,0,1,1,0,0,0,15,0,1
1,1191,44,0.25,-1022,1.3,9,0.3,216.6,83,14.7,148.3,194,1,1,1,3,3,43,0,0,0,1,0,0,1,0,0,3,1,3
0,350,30,0,-12,9.3,0.7,0,77.2,5.3,2,6.7,22.3,0.3,1,1,1,1,545,36,36,0,0,1,1,0,0,0,15,0,2
0,298,35,0,19,20.7,0,0,73.2,28.7,14.7,46,65,0.3,1,1,2,2,456,20,42,0,1,0,0,0,0,1,8,0,3
0,1163,50,1.98,-92,0,0,0,0,0,0,0,0,0,1,1,1,1,242,0,0,0,1,0,0,0,0,0,15,0,4
0,617,10,0.5,166,42.3,1.7,5.3,269.8,82,41.7,134.7,61.7,0,2,2,4,2,305,40,0,0,1,0,0,0,0,0,2,0,3
0,1455,70,0,-31,2,4,0.3,416.8,51.3,23,144.3,337.3,5.7,1,1,3,2,176,0,0,0,1,0,0,0,0,0,8,0,5
0,628,46,0.99,-84,2.3,0,0.3,25.1,0,0.7,79,67,0,1,1,3,3,228,66,58,0,1,1,1,0,0,0,2,0,1
0,737,50,5.2,90,11.3,0,0,107.4,26.7,1,189.7,62.3,0,2,1,3,3,204,36,28,0,1,0,0,1,1,0,8,1,1
0,132,10,0,36,0,0,0,0.3,8.3,0,35,7,0,7,4,1,1,244,22,0,0,1,0,0,0,0,0,15,0,2
0,97,42,0,-54,5.3,0,0,2,10.7,1,21,5.7,0,2,2,1,1,666,52,0,0,1,0,0,0,0,0,15,0,2
0,20,17,0,-12,2,0,0,0,0,0,4,1,0,2,1,2,2,1125,48,48,0,0,1,1,0,0,0,8,0,1
0,370,45,0.74,29,16,0.7,0,69.2,19.3,3.3,66,35.3,2.7,3,3,1,1,213,76,90,0,1,1,1,0,0,0,15,0,2
0,22,30,1.73,24,1.3,0,0,0,0,0,2.7,0.7,0,1,1,1,1,661,74,68,0,1,1,1,0,0,0,15,0,6
0,8,27,0,-8,0.7,0.3,0,0.1,2.3,0.3,0,4,0,2,2,1,1,611,40,80,0,1,0,0,0,0,0,15,0,1
0,362,32,0.25,-68,53.3,0,0,24.5,11.7,2.7,76.7,26.7,0.3,2,2,1,1,1018,44,42,0,1,1,1,0,0,0,15,0,1
0,506,45,1.49,294,0,0,0,0,0,0,0,0,0,1,1,1,1,367,38,0,0,1,1,1,0,0,0,15,0,2
0,138,40,0.5,35,9,0,0,26.2,3.7,0,26.7,19.3,0,1,1,1,1,338,0,0,0,1,0,0,0,0,0,15,0,5
0,587,60,0.5,185,21.3,3,0,156.1,29,12.3,60.7,69,1,1,1,2,1,114,0,0,0,1,0,0,0,0,0,5,0,2
0,996,63,1.73,348,77,0.7,0.3,329.4,39.7,16.3,161,152.7,3.3,1,1,2,2,221,0,0,0,1,0,0,0,0,0,8,0,4
1,282,40,0,-218,20.7,0.3,0,58.9,36.3,15.3,72,22.7,0,2,2,3,2,86,0,0,0,1,0,0,0,0,0,5,0,2
0,586,60,1.24,98,45.7,1.3,0.7,195.6,43.3,56,158.3,94,0,1,1,1,1,192,30,0,0,1,1,1,0,0,0,15,0,5
0,138,40,0,30,20.3,0,0,14.5,14,2.7,37,16,0,3,3,1,1,202,52,50,0,1,1,1,0,0,0,15,0,2
0,1817,46,2.48,-1817,369.3,12.7,9,681.7,86.7,30.3,435.7,283.7,21,2,2,2,2,280,54,52,1,1,1,1,0,0,0,2,0,5
1,389,60,1.49,159,48.7,0,0,64.2,11.7,1.3,155,72.3,2,1,1,1,1,486,0,0,0,1,0,0,0,0,0,15,0,7
0,1405,45,0,-142,88.3,3.3,2,253.8,114.3,26.3,133.7,244,8,1,1,2,2,476,0,0,0,1,0,0,0,0,0,13,0,2
0,9,32,0.25,15,0,0,0,0,0,0,1,0.7,0,2,2,1,1,574,0,0,0,1,0,0,0,0,0,15,0,2
0,946,85,2.23,-184,58.7,0,0,315,100.3,34,183.3,209.3,0,1,1,8,4,220,22,0,0,1,0,0,0,0,0,14,0,7
0,1592,48,0,358,46,6,3.7,488.5,100.7,96.7,126,294,0,1,1,1,1,286,0,0,0,1,0,0,0,0,0,15,0,5
0,476,60,0,-18,38,4,0,89.5,16.7,0,112.7,52,0.3,1,1,1,1,346,42,0,0,1,0,0,0,0,0,15,0,4
0,1356,53,1.98,651,73.7,1.7,1,702.2,85.7,13,167.3,230,1.3,1,1,1,1,188,0,0,0,1,0,0,0,0,0,15,0,5
1,73,40,0.74,-3,2.7,0,0,4.4,2,0,20,6,0,1,1,1,1,790,40,42,0,1,0,0,0,0,0,15,0,2
0,62,17,0,4,0.3,0,0,20.2,0,1.7,17,4.3,0,1,1,1,1,1180,38,38,0,1,1,1,0,0,0,15,0,7
0,1254,85,0,-39,88.7,0.3,0,350.3,46,16,195,161,3.3,2,2,2,2,139,0,0,0,1,0,0,0,0,0,14,0,4
0,486,56,0.74,-26,23.7,0,0,55.9,11,0.7,96.7,51.3,1.3,1,1,1,1,497,0,0,0,1,0,0,0,0,0,15,0,5
0,887,50,0.25,7,23,0.3,0,351.4,29.3,13.7,218.7,62,5.7,1,1,1,1,931,0,0,0,1,0,0,0,0,0,15,0,1
0,174,43,0.5,-46,4.7,0,0,19,14,0,77,15,0,1,1,2,2,21,20,0,1,1,0,0,0,0,0,3,0,2
0,511,60,1.98,-60,41.7,3.3,0,41,12,0.3,131,62,3.3,1,1,3,2,545,44,0,1,0,0,0,0,0,5,8,0,5
0,372,85,0,15,45,0,0,120,11,15,105.7,21.3,0.3,2,2,1,1,433,34,28,0,1,1,1,1,0,0,15,1,3
0,437,50,2.72,2,38,4.7,1.3,37.4,41.7,7.7,137,29.3,2.7,3,3,2,2,194,0,0,0,1,0,0,0,0,0,14,0,3
1,1162,95,9.16,-42,71.7,4,0,83.8,24,2,220.3,141.7,2.3,1,1,1,1,193,0,0,0,1,0,0,0,0,0,15,0,3
0,486,95,2.48,-42,14.7,0.3,0,158.6,35.7,18.3,91.3,37.3,1,2,2,1,1,518,34,54,0,1,1,1,0,0,0,15,0,2
0,120,30,0.25,36,9.7,1,0.3,30.2,5.3,4,57.7,22.3,0.3,2,2,2,2,18,46,0,0,1,0,0,0,0,0,8,0,5
1,316,70,0.25,-48,11,0,0,41.7,24.3,2.3,50,39.3,0.3,3,1,1,1,518,42,40,0,1,1,1,0,0,0,15,0,2
0,116,40,0,2,4.7,0.3,0,58.8,3.7,3,17.3,21,0.3,2,1,1,1,320,0,0,1,1,0,0,0,0,0,15,0,3
0,44,30,0,-16,3.7,0,0,0.1,0,0,7,3,0,1,1,1,1,364,0,0,0,1,0,0,0,0,0,15,0,2
1,111,30,0,29,18.3,1.3,0,34.3,10.3,5,31.7,32.3,0.3,2,2,1,1,696,32,0,0,1,0,0,0,0,0,15,0,2
0,1233,45,0.74,-179,25.7,0,0,337.9,175.7,35,109.3,239.3,8.3,1,1,1,1,427,0,0,0,1,0,0,0,0,0,15,0,2
0,682,45,0,-2,29,0.3,0.3,133.9,111,66,103,223.7,0,2,2,1,1,394,0,0,0,1,0,0,0,0,0,15,0,7
0,182,45,0.25,-37,5,0,0,14.5,0.3,0,43.3,11,0,1,1,1,1,276,42,42,0,1,1,1,0,0,0,15,0,2
0,65,30,0.25,0,5.7,1.7,0,0.1,6.7,0.3,20.7,5,0,1,1,2,1,556,34,30,0,1,0,0,0,0,0,14,0,5
0,75,45,0,-12,0,0,0,6.4,1,0,13,3.3,0.3,1,1,1,1,991,36,32,0,1,1,1,0,0,0,15,0,1
0,394,60,0.25,20,11.3,0,0,74.7,29,3,115.7,28,1.3,1,1,1,1,295,28,0,0,0,1,1,0,0,0,15,0,2
0,52,30,0,14,9,0,0,1.6,1.7,0,12,11.3,0,1,1,1,1,299,52,32,0,1,1,1,0,0,0,15,0,2
0,337,40,0,79,18,2,0,5.2,12.7,1,33.3,32.7,0,1,1,2,1,312,56,0,0,1,1,1,0,0,0,13,0,2
1,646,60,0.25,15,20.3,0,0,212.8,66,17.3,149.3,95.3,0,1,1,2,2,339,0,0,1,1,0,0,0,0,0,3,0,2
1,716,50,1.65,-119,35.7,0.7,0,231.4,21.7,15.7,234,35.3,3,1,1,4,3,81,32,30,0,1,0,0,0,0,0,3,0,1
0,529,57,5.69,-13,40,2,0,126,5.3,0,148.7,35,0,1,1,1,1,279,34,34,0,1,1,1,0,0,0,15,0,4
1,82,42,0.5,-82,32,3.3,0.7,3.3,0,0.7,26.7,12,0,1,1,2,2,416,42,30,0,1,0,0,0,0,0,2,0,5
0,998,59,5.94,-352,92,5.3,0,106.9,116.3,7.7,130.3,150.3,0,1,1,1,1,190,0,0,0,1,0,0,0,0,0,15,0,3
1,1282,50,0,64,32.3,2,0,570.5,53.3,16,104.3,209,7.7,1,1,2,2,69,0,0,1,1,0,0,0,0,0,14,0,2
0,2597,151,4.46,-540,62,0.7,0.3,688.5,126,13.3,443.7,127.3,2.7,1,1,9,6,6,0,0,1,1,0,0,0,0,0,11,0,1
1,420,55,1.73,-153,29,0,0,133,16.3,1,194.3,84,2.7,2,1,1,1,333,0,0,0,1,0,0,0,0,0,15,0,3
1,372,45,0,66,5.3,0,0,0.9,1.7,0,14,24,0,1,1,2,1,379,52,52,0,1,1,1,0,0,0,1,0,2
1,490,70,0,506,46.7,1,1.3,103.5,26.7,13.3,142.3,31.3,2,6,2,3,3,279,30,0,0,1,0,0,1,1,0,8,1,6
0,1776,68,0.25,287,152,35.7,1.7,317.2,96.3,23.7,293.3,368.3,9.3,2,1,3,3,5,46,0,1,1,0,0,0,0,0,13,0,5
0,2279,85,0.74,538,86.3,5.7,3.3,611.6,134,67,348,308,15,2,2,2,2,415,0,0,1,1,0,0,0,0,0,14,0,4
1,342,40,0.5,-72,17,5.3,0.7,127.7,28.7,4,127.7,19.3,1.3,2,1,1,1,331,0,0,0,1,0,0,0,0,0,15,0,5
0,307,60,0,-100,18,0,0,137,10,1,51.7,45,0,3,2,2,2,277,30,0,1,1,0,0,0,0,0,8,0,1
0,152,50,1.98,39,0,1.3,0,7.3,1,0,12.7,9.3,0,1,1,2,1,50,44,28,0,1,1,1,0,0,0,8,0,3
0,477,45,0.25,319,14,3.7,0,153.7,22,6.7,85,31.3,0.7,1,1,1,1,246,52,52,0,1,0,0,0,0,0,15,0,2
1,95,10,0,61,4.7,0,0,0.1,0,0,11,3.3,0,3,3,2,2,303,68,60,1,1,1,1,0,0,0,3,0,2
0,138,30,1.24,-34,10.7,0,0,1.7,0.7,0,28.3,20,0.3,1,1,1,1,727,50,58,0,1,0,0,0,0,0,15,0,2
0,0,45,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,213,32,40,0,1,1,1,0,0,0,15,0,2
0,519,170,0,-71,21.3,0,0,83.4,29.3,14,107.7,33,1.7,2,2,4,2,292,40,36,0,1,0,0,0,0,3,8,0,1
0,21,30,0,-4,3.3,0,0.7,1.5,4,0.3,11.3,4,0,2,2,1,1,550,68,62,0,1,1,1,0,0,0,15,0,1
0,240,30,0,-42,16.7,0,0,61,17.3,5.3,43.7,56,0,1,1,1,1,694,0,0,0,1,0,0,0,0,0,15,0,4
0,430,50,2.23,-37,20,0,0,82.8,32,14.7,90.7,56.7,0,3,2,2,2,420,56,56,0,1,1,1,0,0,0,14,0,2
0,446,60,0.5,54,8,0,0.3,35.1,18.7,0.3,117,71.7,0,1,1,1,1,294,32,30,0,1,1,1,0,0,0,15,0,2
0,240,60,0.25,90,15,0,0,8.3,13.7,0.3,62.3,35.7,0.3,1,1,1,1,348,58,50,0,1,0,0,0,0,0,15,0,4
0,1074,45,0,100,17.3,4,0,484.2,82.3,15.7,101.3,167,1.3,1,1,1,1,374,46,46,0,1,1,1,0,0,0,15,0,7
0,18,17,0.5,-4,2,0,0.3,0,0,0,8,2.3,0,2,1,1,1,509,40,46,0,0,1,1,0,0,0,15,0,1
0,135,35,1.98,-135,3.3,0,0.3,22.7,3.3,2.3,38.3,23,0.3,1,1,2,1,622,44,0,0,1,0,0,0,0,0,8,0,4
0,735,85,1.24,129,35.3,0.3,0.7,174.8,49.7,13.3,213,143.7,2,5,5,5,3,72,48,44,1,1,1,1,0,0,0,8,0,2
0,479,40,0,-479,86.3,0,0.3,154.6,42.3,24.3,142.7,91,0.3,1,1,2,1,224,0,0,0,1,0,0,0,0,0,2,0,5
0,3032,88,0.5,-149,146.7,0,4,746.7,167.7,75.7,381.3,554.7,30.7,1,1,5,5,407,38,32,0,1,1,1,0,0,0,0,0,1
1,96,30,0,-71,8.3,0,0,4.4,6,0.3,34.3,15.7,0,2,2,2,2,176,36,36,1,1,1,1,0,0,0,8,0,2
0,235,40,0,2,6,0,0,18.5,5.3,0,35.7,16.3,0.3,1,1,1,1,373,34,0,0,1,1,1,0,0,0,15,0,2
1,673,45,5.45,-144,56.3,0.3,0,59.7,49.3,3,106,89.7,0,1,1,3,3,540,52,50,1,1,1,1,0,0,0,10,0,1
0,560,10,4.21,36,0,0,0,0,0,0,0,0,0,2,2,1,1,261,40,44,0,1,0,0,0,0,0,15,0,2
0,514,45,0,-42,7.3,0.7,0,167.9,45,22,106.3,136,3.3,1,1,2,2,26,0,0,1,1,0,0,0,0,0,5,0,3
0,267,42,0,8,15.7,0.3,3,69.3,16.7,2.7,77,10.3,0.7,2,2,1,1,530,40,40,0,1,1,1,0,0,0,15,0,2
0,28,30,0,-16,3,0,0,9.3,0,0,11,8,0,1,1,2,2,122,0,0,0,1,0,0,0,0,0,8,0,1
0,743,41,0.99,-109,33,2,0,89.7,14.3,14,131.7,65.7,0.7,4,2,2,2,208,60,32,1,1,0,0,0,0,0,14,0,1
0,340,45,0.99,-36,12.3,0,0.7,17.8,3.3,0.3,60,46.3,0,1,1,1,1,361,44,44,0,1,0,0,0,0,0,15,0,2
0,357,60,0.25,-69,17,0,0,85.4,10.3,0.7,85.7,35.7,0.3,1,1,1,1,378,0,0,0,1,0,0,0,0,0,15,0,5
1,33,30,0,-33,5.7,0,0,0.4,0,0,4.7,4.3,0,1,1,4,2,635,78,0,0,1,1,1,0,0,0,8,0,2
1,355,35,0.25,47,21.7,0,0.3,78.6,21.3,5,81,55.3,1.3,2,2,2,2,256,54,46,1,1,1,1,0,0,0,8,0,1
1,590,45,0,-88,29.3,8.7,0.3,16.7,5,0,68.7,55.7,0,1,1,2,1,559,40,32,0,1,0,0,0,0,0,13,0,2
0,1089,96,0.5,-443,38,1,0,270.1,75.3,20.7,198.7,136,6.3,1,1,1,1,393,0,0,0,1,0,0,0,0,0,15,0,3
1,401,30,0.25,282,27.7,0.3,0,42.4,15.3,1,85.7,82.7,1,1,1,1,1,207,28,0,0,1,0,0,0,0,0,15,0,2
1,423,10,0.25,-112,21.7,0,0,57.6,4,0,76,20.3,0.3,2,2,1,1,294,46,68,0,1,0,0,1,1,0,15,1,5
0,420,45,0,-386,14,0,0.7,68.7,11,0.3,54,73.3,0.3,1,1,2,1,315,28,26,0,1,0,0,0,0,0,3,0,2
0,116,30,0,-18,9,0,0,2.4,6.7,2,21.7,3.7,0.3,1,1,1,1,564,64,62,0,1,1,1,0,0,0,15,0,2
0,308,45,1.24,30,20,0.7,0.3,61.2,14,0.3,51.3,36,0,1,1,1,1,278,32,0,0,1,0,0,0,0,0,15,0,5
0,724,50,0.5,-127,40,0,0.3,137.6,71.7,8.3,104,66.7,0,1,1,2,2,35,60,0,0,1,1,1,0,0,0,8,0,1
0,324,30,0,28,19.3,0,0,142,12,2.7,84,14.3,0.7,2,2,2,2,119,48,42,0,1,1,1,0,0,0,2,0,2
